A.L.E: Arcade Learning Environment (version 0.11.0+dfae0bd)
[Powered by Stella]
device : cuda
Episode 13261 | Steps 5287603 | Return 3.0
Episode 13262 | Steps 5287911 | Return 5.0
Episode 13263 | Steps 5288419 | Return 9.0
Episode 13264 | Steps 5288779 | Return 6.0
Episode 13265 | Steps 5289154 | Return 10.0
Episode 13266 | Steps 5289579 | Return 8.0
Episode 13267 | Steps 5289913 | Return 6.0
Step 5290000: epsilon = 0.100
Episode 13268 | Steps 5290322 | Return 8.0
Episode 13269 | Steps 5290745 | Return 8.0
Episode 13270 | Steps 5291164 | Return 8.0
Episode 13271 | Steps 5291560 | Return 8.0
Episode 13272 | Steps 5291771 | Return 3.0
Episode 13273 | Steps 5292016 | Return 4.0
Episode 13274 | Steps 5292368 | Return 12.0
Episode 13275 | Steps 5292842 | Return 9.0
Episode 13276 | Steps 5293205 | Return 6.0
Episode 13277 | Steps 5293500 | Return 8.0
Episode 13278 | Steps 5294016 | Return 15.0
Episode 13279 | Steps 5294442 | Return 12.0
Episode 13280 | Steps 5294836 | Return 8.0
Episode 13281 | Steps 5295141 | Return 9.0
Episode 13282 | Steps 5295546 | Return 7.0
Episode 13283 | Steps 5295933 | Return 7.0
Episode 13284 | Steps 5296236 | Return 5.0
Episode 13285 | Steps 5296716 | Return 10.0
Episode 13286 | Steps 5297060 | Return 7.0
Episode 13287 | Steps 5297661 | Return 7.0
Episode 13288 | Steps 5298074 | Return 9.0
Episode 13289 | Steps 5298567 | Return 10.0
Episode 13290 | Steps 5298963 | Return 10.0
Episode 13291 | Steps 5299576 | Return 10.0
Episode 13292 | Steps 5299868 | Return 5.0
Step 5300000: epsilon = 0.100
Episode 13293 | Steps 5300370 | Return 8.0
Episode 13294 | Steps 5300982 | Return 10.0
Episode 13295 | Steps 5301497 | Return 10.0
Episode 13296 | Steps 5302015 | Return 9.0
Episode 13297 | Steps 5302321 | Return 5.0
Episode 13298 | Steps 5302624 | Return 4.0
Episode 13299 | Steps 5302887 | Return 4.0
Episode 13300 | Steps 5303371 | Return 11.0
Episode 13301 | Steps 5303788 | Return 8.0
Episode 13302 | Steps 5304168 | Return 6.0
Episode 13303 | Steps 5304743 | Return 10.0
Episode 13304 | Steps 5305089 | Return 7.0
Episode 13305 | Steps 5305411 | Return 5.0
Episode 13306 | Steps 5305789 | Return 8.0
Episode 13307 | Steps 5306191 | Return 8.0
Episode 13308 | Steps 5306616 | Return 8.0
Episode 13309 | Steps 5307111 | Return 9.0
Episode 13310 | Steps 5307495 | Return 10.0
Episode 13311 | Steps 5307858 | Return 6.0
Episode 13312 | Steps 5308135 | Return 4.0
Episode 13313 | Steps 5308514 | Return 7.0
Episode 13314 | Steps 5308852 | Return 5.0
Episode 13315 | Steps 5309323 | Return 11.0
Episode 13316 | Steps 5309638 | Return 12.0
Episode 13317 | Steps 5309977 | Return 10.0
Step 5310000: epsilon = 0.100
Episode 13318 | Steps 5310448 | Return 10.0
Episode 13319 | Steps 5310982 | Return 9.0
Episode 13320 | Steps 5311481 | Return 9.0
Episode 13321 | Steps 5312047 | Return 13.0
Episode 13322 | Steps 5312595 | Return 11.0
Episode 13323 | Steps 5312950 | Return 6.0
Episode 13324 | Steps 5313286 | Return 9.0
Episode 13325 | Steps 5313722 | Return 9.0
Episode 13326 | Steps 5314031 | Return 5.0
Episode 13327 | Steps 5314457 | Return 12.0
Episode 13328 | Steps 5314992 | Return 12.0
Episode 13329 | Steps 5315457 | Return 10.0
Episode 13330 | Steps 5315839 | Return 8.0
Episode 13331 | Steps 5316085 | Return 4.0
Episode 13332 | Steps 5316377 | Return 4.0
Episode 13333 | Steps 5317057 | Return 14.0
Episode 13334 | Steps 5317447 | Return 7.0
Episode 13335 | Steps 5317919 | Return 12.0
Episode 13336 | Steps 5318243 | Return 6.0
Episode 13337 | Steps 5318722 | Return 13.0
Episode 13338 | Steps 5319131 | Return 8.0
Episode 13339 | Steps 5319624 | Return 11.0
Step 5320000: epsilon = 0.100
Episode 13340 | Steps 5320051 | Return 11.0
Episode 13341 | Steps 5320535 | Return 10.0
Episode 13342 | Steps 5320941 | Return 7.0
Episode 13343 | Steps 5321523 | Return 12.0
Episode 13344 | Steps 5321923 | Return 8.0
Episode 13345 | Steps 5322335 | Return 8.0
Episode 13346 | Steps 5322641 | Return 9.0
Episode 13347 | Steps 5322888 | Return 4.0
Episode 13348 | Steps 5323133 | Return 4.0
Episode 13349 | Steps 5323442 | Return 5.0
Episode 13350 | Steps 5323952 | Return 12.0
Episode 13351 | Steps 5324445 | Return 10.0
Episode 13352 | Steps 5324870 | Return 8.0
Episode 13353 | Steps 5325314 | Return 7.0
Episode 13354 | Steps 5325556 | Return 4.0
Episode 13355 | Steps 5325802 | Return 3.0
Episode 13356 | Steps 5326220 | Return 11.0
Episode 13357 | Steps 5326534 | Return 5.0
Episode 13358 | Steps 5326923 | Return 8.0
Episode 13359 | Steps 5327350 | Return 13.0
Episode 13360 | Steps 5327761 | Return 8.0
Episode 13361 | Steps 5328103 | Return 6.0
Episode 13362 | Steps 5328399 | Return 8.0
Episode 13363 | Steps 5328836 | Return 7.0
Episode 13364 | Steps 5329137 | Return 7.0
Episode 13365 | Steps 5329473 | Return 12.0
Episode 13366 | Steps 5329860 | Return 7.0
Step 5330000: epsilon = 0.100
Episode 13367 | Steps 5330254 | Return 10.0
Episode 13368 | Steps 5330641 | Return 11.0
Episode 13369 | Steps 5331085 | Return 12.0
Episode 13370 | Steps 5331565 | Return 10.0
Episode 13371 | Steps 5331962 | Return 17.0
Episode 13372 | Steps 5332317 | Return 6.0
Episode 13373 | Steps 5332691 | Return 6.0
Episode 13374 | Steps 5333012 | Return 13.0
Episode 13375 | Steps 5333284 | Return 5.0
Episode 13376 | Steps 5333623 | Return 6.0
Episode 13377 | Steps 5333835 | Return 3.0
Episode 13378 | Steps 5334141 | Return 5.0
Episode 13379 | Steps 5334370 | Return 3.0
Episode 13380 | Steps 5334903 | Return 23.0
Episode 13381 | Steps 5335194 | Return 5.0
Episode 13382 | Steps 5335529 | Return 6.0
Episode 13383 | Steps 5335876 | Return 6.0
Episode 13384 | Steps 5336228 | Return 10.0
Episode 13385 | Steps 5336572 | Return 9.0
Episode 13386 | Steps 5337044 | Return 9.0
Episode 13387 | Steps 5337541 | Return 11.0
Episode 13388 | Steps 5337881 | Return 6.0
Episode 13389 | Steps 5338296 | Return 9.0
Episode 13390 | Steps 5338674 | Return 13.0
Episode 13391 | Steps 5339053 | Return 9.0
Episode 13392 | Steps 5339566 | Return 13.0
Episode 13393 | Steps 5339981 | Return 9.0
Step 5340000: epsilon = 0.100
Episode 13394 | Steps 5340468 | Return 13.0
Episode 13395 | Steps 5340849 | Return 8.0
Episode 13396 | Steps 5341172 | Return 6.0
Episode 13397 | Steps 5341513 | Return 6.0
Episode 13398 | Steps 5342090 | Return 8.0
Episode 13399 | Steps 5342525 | Return 10.0
Episode 13400 | Steps 5342941 | Return 8.0
Episode 13401 | Steps 5343231 | Return 5.0
Episode 13402 | Steps 5343545 | Return 5.0
Episode 13403 | Steps 5343884 | Return 6.0
Episode 13404 | Steps 5344209 | Return 6.0
Episode 13405 | Steps 5344506 | Return 5.0
Episode 13406 | Steps 5344868 | Return 10.0
Episode 13407 | Steps 5345223 | Return 6.0
Episode 13408 | Steps 5345667 | Return 9.0
Episode 13409 | Steps 5345916 | Return 7.0
Episode 13410 | Steps 5346340 | Return 12.0
Episode 13411 | Steps 5346911 | Return 12.0
Episode 13412 | Steps 5347217 | Return 4.0
Episode 13413 | Steps 5347544 | Return 5.0
Episode 13414 | Steps 5347836 | Return 5.0
Episode 13415 | Steps 5348299 | Return 9.0
Episode 13416 | Steps 5348723 | Return 10.0
Episode 13417 | Steps 5349106 | Return 11.0
Episode 13418 | Steps 5349614 | Return 11.0
Step 5350000: epsilon = 0.100
Episode 13419 | Steps 5350079 | Return 9.0
Episode 13420 | Steps 5350384 | Return 5.0
Episode 13421 | Steps 5350769 | Return 7.0
Episode 13422 | Steps 5351157 | Return 8.0
Episode 13423 | Steps 5351742 | Return 15.0
Episode 13424 | Steps 5352048 | Return 5.0
Episode 13425 | Steps 5352598 | Return 11.0
Episode 13426 | Steps 5353184 | Return 12.0
Episode 13427 | Steps 5353684 | Return 12.0
Episode 13428 | Steps 5354033 | Return 7.0
Episode 13429 | Steps 5354514 | Return 9.0
Episode 13430 | Steps 5354905 | Return 7.0
Episode 13431 | Steps 5355397 | Return 13.0
Episode 13432 | Steps 5355828 | Return 11.0
Episode 13433 | Steps 5356366 | Return 12.0
Episode 13434 | Steps 5356817 | Return 7.0
Episode 13435 | Steps 5357188 | Return 8.0
Episode 13436 | Steps 5357917 | Return 17.0
Episode 13437 | Steps 5358345 | Return 15.0
Episode 13438 | Steps 5358700 | Return 6.0
Episode 13439 | Steps 5359058 | Return 7.0
Episode 13440 | Steps 5359603 | Return 11.0
Step 5360000: epsilon = 0.100
Episode 13441 | Steps 5360199 | Return 10.0
Episode 13442 | Steps 5360474 | Return 4.0
Episode 13443 | Steps 5360857 | Return 14.0
Episode 13444 | Steps 5361275 | Return 7.0
Episode 13445 | Steps 5361735 | Return 13.0
Episode 13446 | Steps 5362316 | Return 10.0
Episode 13447 | Steps 5362713 | Return 9.0
Episode 13448 | Steps 5363149 | Return 10.0
Episode 13449 | Steps 5363572 | Return 9.0
Episode 13450 | Steps 5364017 | Return 9.0
Episode 13451 | Steps 5364323 | Return 9.0
Episode 13452 | Steps 5364733 | Return 10.0
Episode 13453 | Steps 5365190 | Return 13.0
Episode 13454 | Steps 5365683 | Return 10.0
Episode 13455 | Steps 5366238 | Return 11.0
Episode 13456 | Steps 5366510 | Return 5.0
Episode 13457 | Steps 5366783 | Return 5.0
Episode 13458 | Steps 5367102 | Return 6.0
Episode 13459 | Steps 5367610 | Return 8.0
Episode 13460 | Steps 5368039 | Return 7.0
Episode 13461 | Steps 5368280 | Return 4.0
Episode 13462 | Steps 5368594 | Return 12.0
Episode 13463 | Steps 5369069 | Return 13.0
Episode 13464 | Steps 5369411 | Return 6.0
Episode 13465 | Steps 5369899 | Return 9.0
Step 5370000: epsilon = 0.100
Episode 13466 | Steps 5370238 | Return 6.0
Episode 13467 | Steps 5370764 | Return 10.0
Episode 13468 | Steps 5371076 | Return 5.0
Episode 13469 | Steps 5371390 | Return 13.0
Episode 13470 | Steps 5371775 | Return 7.0
Episode 13471 | Steps 5372096 | Return 5.0
Episode 13472 | Steps 5372311 | Return 2.0
Episode 13473 | Steps 5372675 | Return 7.0
Episode 13474 | Steps 5373196 | Return 8.0
Episode 13475 | Steps 5373633 | Return 8.0
Episode 13476 | Steps 5373908 | Return 4.0
Episode 13477 | Steps 5374234 | Return 16.0
Episode 13478 | Steps 5374496 | Return 4.0
Episode 13479 | Steps 5374893 | Return 8.0
Episode 13480 | Steps 5375266 | Return 6.0
Episode 13481 | Steps 5375580 | Return 13.0
Episode 13482 | Steps 5376011 | Return 9.0
Episode 13483 | Steps 5376304 | Return 5.0
Episode 13484 | Steps 5376598 | Return 8.0
Episode 13485 | Steps 5376986 | Return 12.0
Episode 13486 | Steps 5377519 | Return 11.0
Episode 13487 | Steps 5377814 | Return 8.0
Episode 13488 | Steps 5378028 | Return 3.0
Episode 13489 | Steps 5378366 | Return 6.0
Episode 13490 | Steps 5378845 | Return 9.0
Episode 13491 | Steps 5379220 | Return 7.0
Episode 13492 | Steps 5379611 | Return 8.0
Step 5380000: epsilon = 0.100
Episode 13493 | Steps 5380040 | Return 7.0
Episode 13494 | Steps 5380346 | Return 5.0
Episode 13495 | Steps 5380743 | Return 10.0
Episode 13496 | Steps 5381035 | Return 4.0
Episode 13497 | Steps 5381378 | Return 6.0
Episode 13498 | Steps 5381669 | Return 5.0
Episode 13499 | Steps 5382209 | Return 11.0
Episode 13500 | Steps 5382487 | Return 4.0
Episode 13501 | Steps 5382732 | Return 4.0
Episode 13502 | Steps 5383094 | Return 13.0
Episode 13503 | Steps 5383431 | Return 5.0
Episode 13504 | Steps 5383612 | Return 2.0
Episode 13505 | Steps 5383855 | Return 4.0
Episode 13506 | Steps 5384280 | Return 14.0
Episode 13507 | Steps 5384606 | Return 5.0
Episode 13508 | Steps 5384964 | Return 7.0
Episode 13509 | Steps 5385302 | Return 6.0
Episode 13510 | Steps 5385709 | Return 8.0
Episode 13511 | Steps 5386217 | Return 9.0
Episode 13512 | Steps 5386733 | Return 15.0
Episode 13513 | Steps 5387035 | Return 12.0
Episode 13514 | Steps 5387214 | Return 2.0
Episode 13515 | Steps 5387456 | Return 4.0
Episode 13516 | Steps 5387750 | Return 5.0
Episode 13517 | Steps 5388185 | Return 9.0
Episode 13518 | Steps 5388678 | Return 9.0
Episode 13519 | Steps 5389028 | Return 13.0
Episode 13520 | Steps 5389529 | Return 13.0
Step 5390000: epsilon = 0.100
Episode 13521 | Steps 5390066 | Return 13.0
Episode 13522 | Steps 5390434 | Return 7.0
Episode 13523 | Steps 5390886 | Return 8.0
Episode 13524 | Steps 5391128 | Return 4.0
Episode 13525 | Steps 5391472 | Return 5.0
Episode 13526 | Steps 5391922 | Return 5.0
Episode 13527 | Steps 5392295 | Return 6.0
Episode 13528 | Steps 5392578 | Return 8.0
Episode 13529 | Steps 5393151 | Return 13.0
Episode 13530 | Steps 5393672 | Return 10.0
Episode 13531 | Steps 5394082 | Return 8.0
Episode 13532 | Steps 5394624 | Return 14.0
Episode 13533 | Steps 5395249 | Return 17.0
Episode 13534 | Steps 5395601 | Return 5.0
Episode 13535 | Steps 5395980 | Return 7.0
Episode 13536 | Steps 5396483 | Return 12.0
Episode 13537 | Steps 5396793 | Return 5.0
Episode 13538 | Steps 5397239 | Return 8.0
Episode 13539 | Steps 5397678 | Return 8.0
Episode 13540 | Steps 5398060 | Return 5.0
Episode 13541 | Steps 5398539 | Return 7.0
Episode 13542 | Steps 5398800 | Return 4.0
Episode 13543 | Steps 5399118 | Return 6.0
Episode 13544 | Steps 5399558 | Return 10.0
Step 5400000: epsilon = 0.100
Episode 13545 | Steps 5400143 | Return 10.0
Episode 13546 | Steps 5400710 | Return 15.0
Episode 13547 | Steps 5401011 | Return 12.0
Episode 13548 | Steps 5401380 | Return 7.0
Episode 13549 | Steps 5401925 | Return 11.0
Episode 13550 | Steps 5402220 | Return 8.0
Episode 13551 | Steps 5402655 | Return 9.0
Episode 13552 | Steps 5403170 | Return 9.0
Episode 13553 | Steps 5403470 | Return 12.0
Episode 13554 | Steps 5403942 | Return 12.0
Episode 13555 | Steps 5404375 | Return 15.0
Episode 13556 | Steps 5404712 | Return 10.0
Episode 13557 | Steps 5405150 | Return 8.0
Episode 13558 | Steps 5405789 | Return 11.0
Episode 13559 | Steps 5406276 | Return 11.0
Episode 13560 | Steps 5406548 | Return 5.0
Episode 13561 | Steps 5406973 | Return 8.0
Episode 13562 | Steps 5407338 | Return 7.0
Episode 13563 | Steps 5407712 | Return 7.0
Episode 13564 | Steps 5408158 | Return 9.0
Episode 13565 | Steps 5408644 | Return 11.0
Episode 13566 | Steps 5409049 | Return 11.0
Episode 13567 | Steps 5409502 | Return 16.0
Episode 13568 | Steps 5409827 | Return 6.0
Step 5410000: epsilon = 0.100
Episode 13569 | Steps 5410136 | Return 5.0
Episode 13570 | Steps 5410347 | Return 3.0
Episode 13571 | Steps 5410842 | Return 12.0
Episode 13572 | Steps 5411183 | Return 10.0
Episode 13573 | Steps 5411393 | Return 3.0
Episode 13574 | Steps 5411767 | Return 6.0
Episode 13575 | Steps 5412074 | Return 5.0
Episode 13576 | Steps 5412396 | Return 6.0
Episode 13577 | Steps 5412709 | Return 5.0
Episode 13578 | Steps 5413149 | Return 9.0
Episode 13579 | Steps 5413543 | Return 11.0
Episode 13580 | Steps 5413831 | Return 5.0
Episode 13581 | Steps 5414206 | Return 10.0
Episode 13582 | Steps 5414691 | Return 12.0
Episode 13583 | Steps 5414970 | Return 4.0
Episode 13584 | Steps 5415447 | Return 10.0
Episode 13585 | Steps 5415904 | Return 13.0
Episode 13586 | Steps 5416249 | Return 6.0
Episode 13587 | Steps 5416625 | Return 6.0
Episode 13588 | Steps 5416924 | Return 12.0
Episode 13589 | Steps 5417301 | Return 10.0
Episode 13590 | Steps 5417625 | Return 5.0
Episode 13591 | Steps 5418057 | Return 9.0
Episode 13592 | Steps 5418528 | Return 9.0
Episode 13593 | Steps 5418851 | Return 6.0
Episode 13594 | Steps 5419232 | Return 7.0
Episode 13595 | Steps 5419480 | Return 3.0
Episode 13596 | Steps 5419786 | Return 5.0
Step 5420000: epsilon = 0.100
Episode 13597 | Steps 5420247 | Return 9.0
Episode 13598 | Steps 5420727 | Return 16.0
Episode 13599 | Steps 5421113 | Return 8.0
Episode 13600 | Steps 5421536 | Return 8.0
Episode 13601 | Steps 5421843 | Return 9.0
Episode 13602 | Steps 5422375 | Return 11.0
Episode 13603 | Steps 5422718 | Return 6.0
Episode 13604 | Steps 5423166 | Return 9.0
Episode 13605 | Steps 5423646 | Return 10.0
Episode 13606 | Steps 5423998 | Return 13.0
Episode 13607 | Steps 5424480 | Return 14.0
Episode 13608 | Steps 5424741 | Return 4.0
Episode 13609 | Steps 5424920 | Return 2.0
Episode 13610 | Steps 5425437 | Return 13.0
Episode 13611 | Steps 5425944 | Return 11.0
Episode 13612 | Steps 5426352 | Return 7.0
Episode 13613 | Steps 5426748 | Return 8.0
Episode 13614 | Steps 5426898 | Return 1.0
Episode 13615 | Steps 5427359 | Return 10.0
Episode 13616 | Steps 5428035 | Return 11.0
Episode 13617 | Steps 5428247 | Return 3.0
Episode 13618 | Steps 5428752 | Return 9.0
Episode 13619 | Steps 5429200 | Return 9.0
Episode 13620 | Steps 5429495 | Return 4.0
Episode 13621 | Steps 5429873 | Return 10.0
Step 5430000: epsilon = 0.100
Episode 13622 | Steps 5430170 | Return 8.0
Episode 13623 | Steps 5430382 | Return 3.0
Episode 13624 | Steps 5430970 | Return 11.0
Episode 13625 | Steps 5431360 | Return 8.0
Episode 13626 | Steps 5431747 | Return 7.0
Episode 13627 | Steps 5432230 | Return 10.0
Episode 13628 | Steps 5432721 | Return 11.0
Episode 13629 | Steps 5433156 | Return 8.0
Episode 13630 | Steps 5433708 | Return 15.0
Episode 13631 | Steps 5434215 | Return 10.0
Episode 13632 | Steps 5434588 | Return 6.0
Episode 13633 | Steps 5435001 | Return 9.0
Episode 13634 | Steps 5435560 | Return 9.0
Episode 13635 | Steps 5436151 | Return 9.0
Episode 13636 | Steps 5436587 | Return 9.0
Episode 13637 | Steps 5437025 | Return 8.0
Episode 13638 | Steps 5437346 | Return 6.0
Episode 13639 | Steps 5437654 | Return 9.0
Episode 13640 | Steps 5438049 | Return 10.0
Episode 13641 | Steps 5438431 | Return 14.0
Episode 13642 | Steps 5438755 | Return 6.0
Episode 13643 | Steps 5439144 | Return 10.0
Episode 13644 | Steps 5439528 | Return 11.0
Episode 13645 | Steps 5439889 | Return 6.0
Step 5440000: epsilon = 0.100
Episode 13646 | Steps 5440233 | Return 9.0
Episode 13647 | Steps 5440654 | Return 7.0
Episode 13648 | Steps 5441366 | Return 8.0
Episode 13649 | Steps 5441901 | Return 12.0
Episode 13650 | Steps 5442392 | Return 7.0
Episode 13651 | Steps 5442732 | Return 13.0
Episode 13652 | Steps 5443188 | Return 9.0
Episode 13653 | Steps 5443544 | Return 12.0
Episode 13654 | Steps 5443886 | Return 6.0
Episode 13655 | Steps 5444315 | Return 5.0
Episode 13656 | Steps 5444770 | Return 5.0
Episode 13657 | Steps 5445121 | Return 6.0
Episode 13658 | Steps 5445399 | Return 4.0
Episode 13659 | Steps 5445777 | Return 4.0
Episode 13660 | Steps 5446256 | Return 10.0
Episode 13661 | Steps 5446628 | Return 7.0
Episode 13662 | Steps 5446988 | Return 6.0
Episode 13663 | Steps 5447486 | Return 7.0
Episode 13664 | Steps 5447987 | Return 12.0
Episode 13665 | Steps 5448591 | Return 11.0
Episode 13666 | Steps 5449003 | Return 11.0
Episode 13667 | Steps 5449514 | Return 10.0
Episode 13668 | Steps 5449828 | Return 5.0
Step 5450000: epsilon = 0.100
Episode 13669 | Steps 5450241 | Return 6.0
Episode 13670 | Steps 5450683 | Return 6.0
Episode 13671 | Steps 5451033 | Return 5.0
Episode 13672 | Steps 5451355 | Return 6.0
Episode 13673 | Steps 5451896 | Return 13.0
Episode 13674 | Steps 5452454 | Return 10.0
Episode 13675 | Steps 5452946 | Return 9.0
Episode 13676 | Steps 5453376 | Return 9.0
Episode 13677 | Steps 5453857 | Return 12.0
Episode 13678 | Steps 5454281 | Return 15.0
Episode 13679 | Steps 5454832 | Return 10.0
Episode 13680 | Steps 5455164 | Return 6.0
Episode 13681 | Steps 5455571 | Return 7.0
Episode 13682 | Steps 5455814 | Return 4.0
Episode 13683 | Steps 5456075 | Return 4.0
Episode 13684 | Steps 5456401 | Return 5.0
Episode 13685 | Steps 5457010 | Return 10.0
Episode 13686 | Steps 5457358 | Return 5.0
Episode 13687 | Steps 5457814 | Return 8.0
Episode 13688 | Steps 5458292 | Return 10.0
Episode 13689 | Steps 5458600 | Return 4.0
Episode 13690 | Steps 5459285 | Return 13.0
Episode 13691 | Steps 5459632 | Return 5.0
Episode 13692 | Steps 5459935 | Return 3.0
Step 5460000: epsilon = 0.100
Episode 13693 | Steps 5460280 | Return 10.0
Episode 13694 | Steps 5460557 | Return 4.0
Episode 13695 | Steps 5460926 | Return 7.0
Episode 13696 | Steps 5461318 | Return 7.0
Episode 13697 | Steps 5461564 | Return 7.0
Episode 13698 | Steps 5461852 | Return 5.0
Episode 13699 | Steps 5462226 | Return 5.0
Episode 13700 | Steps 5462472 | Return 3.0
Episode 13701 | Steps 5462733 | Return 4.0
Episode 13702 | Steps 5463133 | Return 8.0
Episode 13703 | Steps 5463530 | Return 7.0
Episode 13704 | Steps 5463851 | Return 5.0
Episode 13705 | Steps 5464207 | Return 5.0
Episode 13706 | Steps 5464430 | Return 3.0
Episode 13707 | Steps 5464719 | Return 7.0
Episode 13708 | Steps 5465217 | Return 9.0
Episode 13709 | Steps 5465769 | Return 11.0
Episode 13710 | Steps 5466100 | Return 5.0
Episode 13711 | Steps 5466418 | Return 6.0
Episode 13712 | Steps 5466876 | Return 10.0
Episode 13713 | Steps 5467221 | Return 9.0
Episode 13714 | Steps 5467530 | Return 5.0
Episode 13715 | Steps 5467971 | Return 9.0
Episode 13716 | Steps 5468549 | Return 7.0
Episode 13717 | Steps 5468988 | Return 6.0
Episode 13718 | Steps 5469497 | Return 14.0
Step 5470000: epsilon = 0.100
Episode 13719 | Steps 5470000 | Return 9.0
Episode 13720 | Steps 5470396 | Return 5.0
Episode 13721 | Steps 5470637 | Return 4.0
Episode 13722 | Steps 5470911 | Return 8.0
Episode 13723 | Steps 5471284 | Return 7.0
Episode 13724 | Steps 5471607 | Return 7.0
Episode 13725 | Steps 5471933 | Return 6.0
Episode 13726 | Steps 5472418 | Return 10.0
Episode 13727 | Steps 5472856 | Return 10.0
Episode 13728 | Steps 5473484 | Return 13.0
Episode 13729 | Steps 5474013 | Return 10.0
Episode 13730 | Steps 5474328 | Return 5.0
Episode 13731 | Steps 5474602 | Return 5.0
Episode 13732 | Steps 5475014 | Return 11.0
Episode 13733 | Steps 5475257 | Return 4.0
Episode 13734 | Steps 5475879 | Return 11.0
Episode 13735 | Steps 5476462 | Return 11.0
Episode 13736 | Steps 5476801 | Return 6.0
Episode 13737 | Steps 5477253 | Return 9.0
Episode 13738 | Steps 5477662 | Return 8.0
Episode 13739 | Steps 5478062 | Return 8.0
Episode 13740 | Steps 5478359 | Return 4.0
Episode 13741 | Steps 5478682 | Return 9.0
Episode 13742 | Steps 5478927 | Return 4.0
Episode 13743 | Steps 5479267 | Return 6.0
Episode 13744 | Steps 5479417 | Return 1.0
Episode 13745 | Steps 5479711 | Return 8.0
Step 5480000: epsilon = 0.100
Episode 13746 | Steps 5480004 | Return 4.0
Episode 13747 | Steps 5480396 | Return 5.0
Episode 13748 | Steps 5480734 | Return 4.0
Episode 13749 | Steps 5481172 | Return 7.0
Episode 13750 | Steps 5481644 | Return 9.0
Episode 13751 | Steps 5482088 | Return 8.0
Episode 13752 | Steps 5482550 | Return 8.0
Episode 13753 | Steps 5482867 | Return 6.0
Episode 13754 | Steps 5483516 | Return 11.0
Episode 13755 | Steps 5483750 | Return 3.0
Episode 13756 | Steps 5484317 | Return 8.0
Episode 13757 | Steps 5484660 | Return 6.0
Episode 13758 | Steps 5485116 | Return 15.0
Episode 13759 | Steps 5485582 | Return 9.0
Episode 13760 | Steps 5486147 | Return 11.0
Episode 13761 | Steps 5486326 | Return 2.0
Episode 13762 | Steps 5486567 | Return 4.0
Episode 13763 | Steps 5486952 | Return 11.0
Episode 13764 | Steps 5487547 | Return 15.0
Episode 13765 | Steps 5488110 | Return 8.0
Episode 13766 | Steps 5488586 | Return 10.0
Episode 13767 | Steps 5489070 | Return 4.0
Episode 13768 | Steps 5489350 | Return 7.0
Episode 13769 | Steps 5489758 | Return 10.0
Step 5490000: epsilon = 0.100
Episode 13770 | Steps 5490059 | Return 5.0
Episode 13771 | Steps 5490443 | Return 8.0
Episode 13772 | Steps 5490882 | Return 9.0
Episode 13773 | Steps 5491182 | Return 8.0
Episode 13774 | Steps 5491590 | Return 7.0
Episode 13775 | Steps 5492079 | Return 9.0
Episode 13776 | Steps 5492534 | Return 8.0
Episode 13777 | Steps 5492813 | Return 4.0
Episode 13778 | Steps 5493179 | Return 7.0
Episode 13779 | Steps 5493579 | Return 17.0
Episode 13780 | Steps 5493908 | Return 13.0
Episode 13781 | Steps 5494318 | Return 7.0
Episode 13782 | Steps 5494715 | Return 8.0
Episode 13783 | Steps 5495225 | Return 10.0
Episode 13784 | Steps 5495376 | Return 1.0
Episode 13785 | Steps 5495851 | Return 9.0
Episode 13786 | Steps 5496392 | Return 13.0
Episode 13787 | Steps 5496854 | Return 8.0
Episode 13788 | Steps 5497160 | Return 5.0
Episode 13789 | Steps 5497556 | Return 8.0
Episode 13790 | Steps 5497981 | Return 11.0
Episode 13791 | Steps 5498449 | Return 13.0
Episode 13792 | Steps 5498852 | Return 7.0
Episode 13793 | Steps 5499240 | Return 14.0
Episode 13794 | Steps 5499673 | Return 8.0
Step 5500000: epsilon = 0.100
Episode 13795 | Steps 5500019 | Return 6.0
Episode 13796 | Steps 5500314 | Return 8.0
Episode 13797 | Steps 5500760 | Return 8.0
Episode 13798 | Steps 5501204 | Return 8.0
Episode 13799 | Steps 5501476 | Return 5.0
Episode 13800 | Steps 5501865 | Return 7.0
Episode 13801 | Steps 5502349 | Return 12.0
Episode 13802 | Steps 5502657 | Return 9.0
Episode 13803 | Steps 5503161 | Return 10.0
Episode 13804 | Steps 5503670 | Return 11.0
Episode 13805 | Steps 5504014 | Return 9.0
Episode 13806 | Steps 5504303 | Return 5.0
Episode 13807 | Steps 5504716 | Return 11.0
Episode 13808 | Steps 5505077 | Return 6.0
Episode 13809 | Steps 5505503 | Return 7.0
Episode 13810 | Steps 5505964 | Return 10.0
Episode 13811 | Steps 5506386 | Return 11.0
Episode 13812 | Steps 5506694 | Return 5.0
Episode 13813 | Steps 5507079 | Return 8.0
Episode 13814 | Steps 5507387 | Return 5.0
Episode 13815 | Steps 5507663 | Return 5.0
Episode 13816 | Steps 5507969 | Return 5.0
Episode 13817 | Steps 5508264 | Return 8.0
Episode 13818 | Steps 5508648 | Return 10.0
Episode 13819 | Steps 5508895 | Return 3.0
Episode 13820 | Steps 5509425 | Return 10.0
Episode 13821 | Steps 5509852 | Return 8.0
Step 5510000: epsilon = 0.100
Episode 13822 | Steps 5510201 | Return 7.0
Episode 13823 | Steps 5510548 | Return 7.0
Episode 13824 | Steps 5510985 | Return 8.0
Episode 13825 | Steps 5511359 | Return 7.0
